room_id,building,room_no,occupancy,sq_footage,res_college,taken
635,1903,113,1,180,Upperclass,false
678,1903,411,1,166,Upperclass,false
681,1903,421,1,230,Upperclass,false
661,1903,228,1,196,Upperclass,false
1959,1903,234,1,156,Upperclass,false
3268,BAKER,E105,1,116,Whitman College,false
3272,BAKER,E407,1,149,Whitman College,false
3149,ALIYA KANJI,B403A,1,152,New College West,false
43,1976,D204,1,219,Butler College,false
2334,1903,534,1,119,Upperclass,false
1208,PYNE,427,1,167,Upperclass,false
1206,PYNE,424,1,166,Upperclass,false
1288,SCULLY,123,1,166,Upperclass,false
1259,PYNE,719,1,165,Upperclass,false
107,BLOOMBERG,349,1,169,Butler College,false
136,BLOOMBERG,441,1,138,Butler College,false
2703,BLOOMBERG,439,1,134,Butler College,false
144,BLOOMBERG,457,1,149,Butler College,false
1648,WENDELL,B216,1,149,Whitman College,false
1663,WENDELL,B410,1,133,Whitman College,false
537,WITHERSPOON,206,1,109,Rockefeller College,false
1344,SCULLY,273,1,166,Upperclass,false
1339,SCULLY,267,1,166,Upperclass,false
1875,WENDELL,B416,1,134,Whitman College,false
1681,WENDELL,C208,1,149,Whitman College,false
931,HENRY,103,1,202,Upperclass,false
1899,HAMILTON,322,1,129,Mathey College,false
976,HENRY,231,1,144,Upperclass,false
1632,LAURITZEN,D308,1,146,Whitman College,false
444,LITTLE,307,1,116,Mathey College,false
1088,LOCKHART,322,1,181,Upperclass,false
1150,PYNE,123,1,157,Upperclass,false
1138,PATTON,T05,1,195,Upperclass,false
905,FOULKE,306,1,168,Upperclass,true
2408,2 DICKINSON,32,1,112,No Res College Associated,true
2051,EDWARDS,305,1,153,Mathey College,true
2671,SCULLY,216,1,148,Upperclass,true
161,BOGLE,C105,1,153,Butler College,true
78,BLOOMBERG,303,1,132,Butler College,true
2152,BLAIR,94,1,175,Mathey College,true
2555,SPELMAN,33,2,501,Upperclass,true
1520,1981,F326,1,115,Whitman College,true
714,BROWN,118,1,123,Upperclass,true
69,BLOOMBERG,273,1,148,Butler College,true
2773,HAMILTON,111,2,201,Mathey College,true
1888,1976,D110,4,522,Butler College,true
1918,LITTLE,12,3,422,Mathey College,true
823,DOD,116,1,120,Upperclass,true
2841,FORBES,161,2,282,Forbes College,true
2052,EDWARDS,304,1,132,Mathey College,true
2711,BLOOMBERG,365,1,142,Butler College,true
2114,BROWN,415,1,142,Upperclass,true
2860,FORBES,258,2,293,Forbes College,true
2814,1976,D308,4,522,Butler College,true
2154,BLAIR,A2,1,160,Mathey College,true
793,CUYLER,436,1,126,Upperclass,true
163,BOGLE,C203,1,139,Butler College,true
2141,BLAIR,112,2,235,Mathey College,true
423,LITTLE,35,2,231,Mathey College,true
2283,PYNE,723,1,192,Upperclass,true
1318,SCULLY,215,1,166,Upperclass,true
545,WITHERSPOON,217,4,618,Rockefeller College,true
2656,SCULLY,245,1,138,Upperclass,true
2150,BLAIR,304,4,600,Mathey College,true
1511,1981,F226,1,114,Whitman College,true
2941,WENDELL,C418,1,136,Whitman College,true
2835,FORBES,167,2,293,Forbes College,true
663,1903,236,4,521,Upperclass,false
3200,KWANZA MARION JONES,C007,1,142,New College West,false
3233,KWANZA MARION JONES,C219B,1,155,New College West,false
40,1976,D106,4,538,Butler College,false
3179,JOSE ENRIQUE FELICIANO,D404A,1,269,New College West,false
329,BLAIR,92,2,213,Mathey College,false
59,BLOOMBERG,181,4,702,Butler College,false
715,BROWN,119,4,837,Upperclass,false
806,CUYLER,623,2,257,Upperclass,false
848,DOD,403,4,705,Upperclass,false
851,DOD,411,4,735,Upperclass,false
1574,FISHER,A101,4,722,Whitman College,false
1833,FORBES,328,1,142,Forbes College,false
314,FORBES,A431,2,270,Forbes College,false
876,FOULKE,101,2,434,Upperclass,false
904,FOULKE,305,2,385,Upperclass,false
1976,LAUGHLIN,621,2,381,Upperclass,false
999,LAUGHLIN,522,2,357,Upperclass,false
1036,LITTLE,141,2,288,Upperclass,false
1017,LAUGHLIN,627,2,437,Upperclass,false
2162,LITTLE,43,4,530,Mathey College,false
1019,LAUGHLIN,632,4,621,Upperclass,false
436,LITTLE,81,4,506,Mathey College,false
1100,LOCKHART,431,2,283,Upperclass,false
1130,PATTON,311,2,347,Upperclass,false
1181,PYNE,313,2,349,Upperclass,false
1299,SCULLY,149,2,280,Upperclass,false
1308,SCULLY,170,2,278,Upperclass,false
1422,SPELMAN,23,4,930,Upperclass,false
1462,SPELMAN,85,4,930,Upperclass,false
1437,SPELMAN,48,4,930,Upperclass,false
1069,LOCKHART,214,3,434,Upperclass,false
995,LAUGHLIN,511,3,436,Upperclass,false
1885,YOSELOFF,A115,4,522,Butler College,false
857,DOD,101N,3,460,Upperclass,false
238,FORBES,305,3,394,Forbes College,false
284,FORBES,A252,1,167,Forbes College,false
291,FORBES,A260,1,162,Forbes College,false
2266,CUYLER,433,1,152,Upperclass,false
825,DOD,200,1,125,Upperclass,false
1933,DOD,317,1,120,Upperclass,false
2108,DOD,405,1,125,Upperclass,false
855,DOD,416,1,120,Upperclass,false
385,EDWARDS,508,1,163,Mathey College,false
610,1901,314,1,185,Upperclass,false
639,1903,125,1,179,Upperclass,false
296,FORBES,A268,1,175,Forbes College,false
1924,FOULKE,324,1,174,Upperclass,false
901,FOULKE,302,1,188,Upperclass,false
897,FOULKE,215,1,166,Upperclass,false
3270,BAKER,E409,1,128,Whitman College,false
1536,BAKER,E215,1,109,Whitman College,false
1496,1981,F102,1,159,Whitman College,false
46,1976,D304,1,219,Butler College,false
1490,1981,F023,1,147,Whitman College,false
1273,PYNE,743,1,137,Upperclass,false
1266,PYNE,731,1,177,Upperclass,false
101,BLOOMBERG,341,1,139,Butler College,false
1666,WENDELL,B414,1,137,Whitman College,false
177,WILF,E303,1,128,Butler College,false
1323,SCULLY,238,1,148,Upperclass,false
1677,WENDELL,C202,1,160,Whitman College,false
1359,SCULLY,332,1,147,Upperclass,false
1374,SCULLY,358,1,166,Upperclass,false
1606,HARGADON,G405,1,165,Whitman College,false
969,HENRY,224,1,167,Upperclass,false
967,HENRY,222,1,93,Upperclass,false
1919,HOLDER,25,1,125,Rockefeller College,false
1601,HARGADON,G309,1,188,Whitman College,false
1003,LAUGHLIN,533,1,150,Upperclass,false
439,LITTLE,87,1,198,Mathey College,false
1440,SPELMAN,53,4,930,Upperclass,false
2077,EDWARDS,315,1,155,Mathey College,true
2857,FORBES,265,3,451,Forbes College,true
267,FORBES,A174,1,107,Forbes College,true
2606,FORBES,A112,2,185,Forbes College,true
2173,LITTLE,18,2,243,Mathey College,true
1886,YOSELOFF,A215,4,522,Butler College,true
192,FORBES,107,2,183,Forbes College,true
1522,1981,F328,1,117,Whitman College,true
2834,FORBES,168,2,294,Forbes College,true
2242,HOLDER,112,4,441,Rockefeller College,true
2540,1981,F319,1,151,Whitman College,true
2012,WITHERSPOON,411,2,223,Rockefeller College,true
2550,SPELMAN,62,2,501,Upperclass,true
2008,WITHERSPOON,304,2,189,Rockefeller College,true
2839,FORBES,163,2,289,Forbes College,true
2046,EDWARDS,212,1,162,Mathey College,true
2548,1981,F417,1,146,Whitman College,true
2096,EDWARDS,202,1,129,Mathey College,true
2205,CAMPBELL,53,3,285,Mathey College,true
89,BLOOMBERG,318,1,135,Butler College,true
2551,SPELMAN,44,2,501,Upperclass,true
2527,FISHER,A206,1,145,Whitman College,true
1811,WILF,E406,1,139,Upperclass,true
2891,FORBES,322,1,131,Forbes College,true
2838,FORBES,164,3,459,Forbes College,true
557,WITHERSPOON,417,4,659,Rockefeller College,true
2648,SCULLY,317,1,188,Upperclass,true
2747,BLOOMBERG,222,1,131,Butler College,true
2312,LOCKHART,233,1,173,Upperclass,true
2658,SCULLY,235,1,198,Upperclass,true
1085,LOCKHART,314,1,172,Upperclass,true
2406,2 DICKINSON,34,1,108,No Res College Associated,true
3258,99ALEXANDER,205,2,681,Forbes College,false
1503,1981,F116,4,465,Whitman College,false
3121,ALIYA KANJI,B003,1,150,New College West,false
3130,ALIYA KANJI,B212,1,140,New College West,false
3137,ALIYA KANJI,B301,4,468,New College West,false
2130,BLAIR,63,2,251,Mathey College,false
75,BLOOMBERG,281,4,710,Butler College,false
61,BLOOMBERG,191,4,669,Butler College,false
334,BLAIR,98,4,573,Mathey College,false
337,BLAIR,301,4,575,Mathey College,false
2198,CAMPBELL,34,4,423,Rockefeller College,false
776,CUYLER,235,1,151,Upperclass,false
766,CUYLER,121,4,529,Upperclass,false
1575,FISHER,A105,1,148,Whitman College,false
377,EDWARDS,117,2,270,Mathey College,false
258,FORBES,A138,2,186,Forbes College,false
2247,HOLDER,102,4,444,Rockefeller College,false
1020,LAUGHLIN,633,2,409,Upperclass,false
422,LITTLE,33,4,514,Mathey College,false
1639,MURLEY,T302,2,240,Whitman College,false
1145,PYNE,114,2,435,Upperclass,false
1353,SCULLY,322,2,297,Upperclass,false
1350,SCULLY,307,4,510,Upperclass,false
1386,SCULLY,374,2,278,Upperclass,false
1428,SPELMAN,35,4,930,Upperclass,false
1454,SPELMAN,75,4,930,Upperclass,false
1456,SPELMAN,77,4,930,Upperclass,false
2018,WITHERSPOON,104,4,593,Rockefeller College,false
870,DOD,302S,3,460,Upperclass,false
1107,PATTON,61,3,437,Upperclass,false
406,JOLINE,311,3,424,Mathey College,false
894,FOULKE,211,3,397,Upperclass,false
659,1903,226,3,433,Upperclass,false
1118,PATTON,81,3,435,Upperclass,false
881,FOULKE,114,3,441,Upperclass,false
736,BROWN,313,1,125,Upperclass,false
1984,BROWN,126,1,108,Upperclass,false
725,BROWN,214,1,127,Upperclass,false
751,BROWN,413,1,128,Upperclass,false
748,BROWN,410,1,230,Upperclass,false
293,FORBES,A263,1,166,Forbes College,false
810,CUYLER,634,1,130,Upperclass,false
625,1901,405,1,196,Upperclass,false
597,1901,222,1,87,Upperclass,false
893,FOULKE,205,1,167,Upperclass,false
644,1903,135,1,131,Upperclass,false
3271,BAKER,E408,1,126,Whitman College,false
3275,BAKER,E413,1,128,Whitman College,false
1529,BAKER,E118,1,146,Whitman College,false
3154,ALIYA KANJI,B411A,1,157,New College West,false
154,BLOOMBERG,476,1,113,Butler College,false
352,BLAIR,B83,1,149,Mathey College,false
1495,1981,F101,1,149,Whitman College,false
1169,PYNE,224,1,168,Upperclass,false
1200,PYNE,412,1,176,Upperclass,false
1239,PYNE,630,1,121,Upperclass,false
1262,PYNE,724,1,131,Upperclass,false
179,WILF,E306,1,139,Butler College,false
1298,SCULLY,148,1,166,Upperclass,false
1377,SCULLY,362,1,161,Upperclass,false
947,HENRY,136,1,142,Upperclass,false
3293,LAUGHLIN,611,1,230,Upperclass,false
442,LITTLE,303,1,193,Mathey College,false
2246,HOLDER,103,1,240,Rockefeller College,false
526,HOLDER,142,1,166,Rockefeller College,false
1091,LOCKHART,325,1,146,Upperclass,false
1111,PATTON,70,1,190,Upperclass,false
1144,PYNE,113,1,168,Upperclass,false
1154,PYNE,132,1,177,Upperclass,false
1137,PATTON,T04,1,184,Upperclass,false
1436,SPELMAN,47,4,930,Upperclass,false
1160,PYNE,143,1,129,Upperclass,true
2091,EDWARDS,204,1,131,Mathey College,true
2784,1967,B312,4,522,Butler College,true
2238,HOLDER,132,4,437,Rockefeller College,true
1301,SCULLY,156,1,166,Upperclass,true
1896,WITHERSPOON,422,2,290,Rockefeller College,true
1326,SCULLY,248,1,166,Upperclass,true
2187,PATTON,T7,1,186,Upperclass,true
1826,HARGADON,G404,1,189,Whitman College,true
2858,FORBES,260,2,293,Forbes College,true
701,1903,526,1,177,Upperclass,true
2222,HOLDER,45,2,186,Rockefeller College,true
2610,FORBES,A237,3,293,Forbes College,true
2908,FORBES,364,2,245,Forbes College,true
2504,LAURITZEN,D212,4,463,Whitman College,true
2147,BLAIR,308,2,209,Mathey College,true
2042,EDWARDS,217,1,99,Mathey College,true
211,FORBES,213,2,193,Forbes College,true
647,1903,142,1,165,Upperclass,true
1090,LOCKHART,324,1,177,Upperclass,true
1881,BAKER,E311,,,Whitman College,true
2869,FORBES,227,1,131,Forbes College,true
2402,2 DICKINSON,10,1,181,No Res College Associated,true
2311,LOCKHART,234,2,340,Upperclass,true
2675,SCULLY,442,1,134,Upperclass,true
2207,CAMPBELL,5A,2,225,Mathey College,true
133,BLOOMBERG,427,1,137,Butler College,true
2831,FORBES,171,2,296,Forbes College,true
2384,JOLINE,431,1,334,Mathey College,true
2866,FORBES,231,1,129,Forbes College,true
2213,CAMPBELL,2B,6,895,Rockefeller College,true
2192,CAMPBELL,21,2,309,Rockefeller College,true
1986,SCULLY,316,1,148,Upperclass,true
578,1901,119,2,337,Upperclass,false
651,1903,213,2,252,Upperclass,false
3241,KWANZA MARION JONES,C315,1,119,New College West,false
1514,1981,F229,4,706,Whitman College,false
3215,KWANZA MARION JONES,C112,1,148,New College West,false
3126,ALIYA KANJI,B203,1,156,New College West,false
346,BLAIR,B62,2,225,Mathey College,false
322,BLAIR,61,2,277,Mathey College,false
160,BOGLE,C104,4,516,Butler College,false
717,BROWN,122,4,518,Upperclass,false
750,BROWN,412,4,516,Upperclass,false
757,BROWN,421,4,507,Upperclass,false
861,DOD,200N,1,150,Upperclass,false
2097,DOD,300S,1,150,Upperclass,false
209,FORBES,210,2,192,Forbes College,false
199,FORBES,151,2,284,Forbes College,false
205,FORBES,206,2,183,Forbes College,false
244,FORBES,321,2,248,Forbes College,false
916,FOULKE,321,2,411,Upperclass,false
899,FOULKE,222,4,545,Upperclass,false
3177,JOSE ENRIQUE FELICIANO,D314,2,261,New College West,false
1000,LAUGHLIN,523,2,361,Upperclass,false
1045,LITTLE,A20,2,328,Upperclass,false
1614,LAURITZEN,D107,4,529,Whitman College,false
1041,LITTLE,399,4,776,Upperclass,false
1162,PYNE,211,2,375,Upperclass,false
1324,SCULLY,240,4,755,Upperclass,false
1458,SPELMAN,81,4,930,Upperclass,false
739,BROWN,319,3,490,Upperclass,false
726,BROWN,219,3,495,Upperclass,false
865,DOD,202N,3,460,Upperclass,false
868,DOD,301S,3,460,Upperclass,false
1139,PATTON,T06,3,442,Upperclass,false
939,HENRY,122,3,392,Upperclass,false
713,BROWN,117,1,119,Upperclass,false
3267,CUYLER,431,1,153,Upperclass,false
255,FORBES,A135,1,115,Forbes College,false
379,EDWARDS,502,1,170,Mathey College,false
389,EDWARDS,512,1,174,Mathey College,false
369,EDWARDS,107,1,157,Mathey College,false
297,FORBES,A270,1,173,Forbes College,false
307,FORBES,A376,1,180,Forbes College,false
653,1903,215,1,185,Upperclass,false
877,FOULKE,102,1,204,Upperclass,false
1541,BAKER,E224,1,113,Whitman College,false
155,BLOOMBERG,478,1,113,Butler College,false
1877,BAKER,S206,1,137,Whitman College,false
348,BLAIR,B72,1,145,Mathey College,false
351,BLAIR,B82,1,146,Mathey College,false
1893,BLAIR,A02,1,160,Mathey College,false
696,1903,517,1,202,Upperclass,false
1484,1981,F007,1,107,Whitman College,false
1167,PYNE,222,1,165,Upperclass,false
1171,PYNE,230,1,82,Upperclass,false
1198,PYNE,346,1,101,Upperclass,false
2636,SCULLY,409,1,134,Upperclass,false
1226,PYNE,603,1,234,Upperclass,false
1272,PYNE,742,1,156,Upperclass,false
1178,PYNE,243,1,136,Upperclass,false
1175,PYNE,235,1,157,Upperclass,false
104,BLOOMBERG,344,1,145,Butler College,false
1254,PYNE,714,1,170,Upperclass,false
137,BLOOMBERG,443,1,138,Butler College,false
141,BLOOMBERG,451,1,175,Butler College,false
1688,WENDELL,C216,1,138,Whitman College,false
1320,SCULLY,228,1,147,Upperclass,false
1673,WENDELL,B422,1,131,Whitman College,false
1685,WENDELL,C213,1,146,Whitman College,false
1997,SCULLY,439,1,134,Upperclass,false
952,HENRY,202,1,187,Upperclass,false
1602,HARGADON,G311,1,188,Whitman College,false
957,HENRY,207,1,193,Upperclass,false
956,HENRY,206,1,193,Upperclass,false
487,HOLDER,26,1,235,Rockefeller College,false
1628,LAURITZEN,D304,1,176,Whitman College,false
1908,JOLINE,233,1,131,Mathey College,false
1927,PATTON,310,1,170,Upperclass,false
2092,EDWARDS,203,1,102,Mathey College,true
2063,EDWARDS,318,1,127,Mathey College,true
2851,FORBES,102,2,193,Forbes College,true
474,CAMPBELL,15,4,452,Rockefeller College,true
37,1967,B305,1,152,Butler College,true
2149,BLAIR,306,2,223,Mathey College,true
2016,WITHERSPOON,404,2,191,Rockefeller College,true
2223,HOLDER,44,4,447,Rockefeller College,true
2189,PATTON,T2,1,154,Upperclass,true
2817,WILF,E408,1,140,Upperclass,true
1621,LAURITZEN,D203,1,118,Whitman College,true
2583,FORBES,A317,1,290,Forbes College,true
419,LITTLE,13,4,561,Mathey College,true
2844,FORBES,158,2,289,Forbes College,true
543,WITHERSPOON,215,2,212,Rockefeller College,true
2195,CAMPBELL,23,2,262,Rockefeller College,true
2782,HENRY,322,1,227,Upperclass,true
370,EDWARDS,110,1,148,Mathey College,true
2521,FISHER,A212,1,143,Whitman College,true
2852,FORBES,101,2,193,Forbes College,true
2722,BLOOMBERG,313,1,161,Butler College,true
1549,BAKER,E321,1,145,Whitman College,true
2829,FORBES,201,2,193,Forbes College,true
2740,BLOOMBERG,209,1,145,Butler College,true
535,WITHERSPOON,204,2,180,Rockefeller College,true
1611,LAURITZEN,D020,2,187,Whitman College,true
2554,SPELMAN,72,2,501,Upperclass,true
2611,FORBES,A214,2,180,Forbes College,true
248,FORBES,A121,3,372,Forbes College,true
2121,BROWN,115,1,138,Upperclass,true
572,1901,113,1,194,Upperclass,false
612,1901,322,2,296,Upperclass,false
582,1901,124,2,336,Upperclass,false
1489,1981,F019,2,232,Whitman College,false
1516,1981,F302,2,288,Whitman College,false
3120,ALIYA KANJI,B002,1,153,New College West,false
3144,ALIYA KANJI,B319,1,133,New College West,false
3182,JOSE ENRIQUE FELICIANO,D505A,1,170,New College West,false
1538,BAKER,E218,4,470,Whitman College,false
3204,KWANZA MARION JONES,C017B,1,154,New College West,false
711,BROWN,113,1,125,Upperclass,false
722,BROWN,211,4,501,Upperclass,false
2210,CAMPBELL,65,2,257,Mathey College,false
2209,CAMPBELL,66,2,256,Mathey College,false
358,CAMPBELL,63,2,270,Mathey College,false
800,CUYLER,601,4,684,Upperclass,false
871,DOD,400S,1,150,Upperclass,false
234,FORBES,267,2,296,Forbes College,false
312,FORBES,A427,2,284,Forbes College,false
942,HENRY,125,1,238,Upperclass,false
2249,HOLDER,91,2,434,Rockefeller College,false
493,HOLDER,46,4,549,Rockefeller College,false
2395,JOLINE,123,4,496,Mathey College,false
1005,LAUGHLIN,612,2,349,Upperclass,false
1051,LITTLE,A40,4,562,Upperclass,false
1612,LAURITZEN,D105,4,496,Whitman College,false
1035,LITTLE,134,4,537,Upperclass,false
1129,PATTON,308,2,327,Upperclass,false
1215,PYNE,435,2,247,Upperclass,false
1463,SPELMAN,86,4,930,Upperclass,false
1448,SPELMAN,66,4,930,Upperclass,false
172,WILF,E205,4,580,Butler College,false
1128,PATTON,307,6,873,Upperclass,false
860,DOD,102S,3,460,Upperclass,false
867,DOD,301N,3,460,Upperclass,false
187,YOSELOFF,A207,1,139,Butler College,false
1946,WRIGHT,406,1,179,Upperclass,false
623,1901,403,3,414,Upperclass,false
1230,PYNE,614,3,402,Upperclass,false
1258,PYNE,718,3,389,Upperclass,false
2103,DOD,314,1,125,Upperclass,false
844,DOD,311,1,125,Upperclass,false
262,FORBES,A147,1,172,Forbes College,false
611,1901,321,1,128,Upperclass,false
633,1903,111,1,170,Upperclass,false
584,1901,126,1,167,Upperclass,false
889,FOULKE,201,1,146,Upperclass,false
3155,ALIYA KANJI,B411B,1,169,New College West,false
349,BLAIR,B73,1,149,Mathey College,false
1505,1981,F121,1,147,Whitman College,false
1487,1981,F017,1,150,Whitman College,false
1196,PYNE,344,1,216,Upperclass,false
1994,SCULLY,410,1,134,Upperclass,false
1235,PYNE,622,1,166,Upperclass,false
1281,SCULLY,108,1,148,Upperclass,false
118,BLOOMBERG,378,1,136,Butler College,false
1255,PYNE,715,1,165,Upperclass,false
99,BLOOMBERG,336,1,146,Butler College,false
1689,WENDELL,C217,1,143,Whitman College,false
175,WILF,E301,1,137,Butler College,false
180,WILF,E308,1,140,Butler College,false
1948,SCULLY,134,1,148,Upperclass,false
1304,SCULLY,162,1,140,Upperclass,false
1325,SCULLY,242,1,140,Upperclass,false
2672,SCULLY,214,1,147,Upperclass,false
981,HENRY,236,1,181,Upperclass,false
412,JOLINE,332,1,200,Mathey College,false
418,JOLINE,433,1,195,Mathey College,false
3294,HOLDER,125,1,186,Rockefeller College,false
1980,LOCKHART,313,1,174,Upperclass,false
1080,LOCKHART,302,1,216,Upperclass,false
217,FORBES,221,2,248,Forbes College,false
1439,SPELMAN,52,4,930,Upperclass,false
480,CAMPBELL,3B,1,141,Rockefeller College,false
2145,BLAIR,310,2,217,Mathey College,true
159,BOGLE,C103,1,139,Butler College,true
2930,WENDELL,C322,1,210,Whitman College,true
2916,WENDELL,B214,4,480,Whitman College,true
1690,WENDELL,C302,1,145,Whitman College,true
1873,1967,B208,1,139,Butler College,true
2055,EDWARDS,301,1,155,Mathey College,true
2926,WENDELL,C310,1,149,Whitman College,true
2843,FORBES,159,2,281,Forbes College,true
907,FOULKE,308,1,166,Upperclass,true
1332,SCULLY,258,1,166,Upperclass,true
1823,EDWARDS,108,1,153,Mathey College,true
1878,BLOOMBERG,239,1,120,Butler College,true
2604,FORBES,A114,1,105,Forbes College,true
1990,SCULLY,314,1,147,Upperclass,true
1542,BAKER,E305,1,114,Whitman College,true
2120,BROWN,120,3,497,Upperclass,true
1008,LAUGHLIN,615,1,187,Upperclass,true
1936,SCULLY,144,1,154,Upperclass,true
2893,FORBES,319,1,125,Forbes College,true
1887,BLOOMBERG,335,2,179,Butler College,true
975,HENRY,230,1,143,Upperclass,true
2933,WENDELL,C409,1,129,Whitman College,true
2398,JOLINE,113,4,492,Mathey College,true
2922,WENDELL,C304,4,450,Whitman College,true
1360,SCULLY,333,1,196,Upperclass,true
2708,BLOOMBERG,372,2,173,Butler College,true
884,FOULKE,123,1,171,Upperclass,true
374,EDWARDS,114,1,129,Mathey College,true
2049,EDWARDS,307,1,143,Mathey College,true
1675,WENDELL,B426,1,150,Whitman College,true
616,1901,331,4,686,Upperclass,false
45,1976,D212,4,571,Butler College,false
3145,ALIYA KANJI,B320,1,147,New College West,false
3223,KWANZA MARION JONES,C121B,1,154,New College West,false
1569,BAKER,S402,4,485,Whitman College,false
762,BROWN,428,4,508,Upperclass,false
775,CUYLER,234,4,639,Upperclass,false
1582,FISHER,A308,1,131,Whitman College,false
194,FORBES,109,2,183,Forbes College,false
230,FORBES,262,2,293,Forbes College,false
914,FOULKE,317,2,376,Upperclass,false
922,FOULKE,331,4,638,Upperclass,false
498,HOLDER,63,4,530,Rockefeller College,false
2505,LAURITZEN,D403,1,149,Whitman College,false
1026,LITTLE,103,4,512,Upperclass,false
435,LITTLE,77,4,683,Mathey College,false
1119,PATTON,82,4,669,Upperclass,false
2654,SCULLY,249,2,280,Upperclass,false
1443,SPELMAN,56,4,930,Upperclass,false
1431,SPELMAN,38,4,930,Upperclass,false
1655,WENDELL,B315,4,484,Whitman College,false
1650,WENDELL,B309,4,512,Whitman College,false
746,BROWN,328,3,495,Upperclass,false
727,BROWN,220,3,497,Upperclass,false
864,DOD,201S,3,460,Upperclass,false
691,1903,512,3,424,Upperclass,false
1112,PATTON,72,3,455,Upperclass,false
987,HENRY,314,3,431,Upperclass,false
898,FOULKE,221,3,430,Upperclass,false
565,1901,101,3,444,Upperclass,false
984,HENRY,311,3,407,Upperclass,false
744,BROWN,326,1,124,Upperclass,false
753,BROWN,417,1,120,Upperclass,false
1840,FORBES,A157,1,172,Forbes College,false
791,CUYLER,434,1,124,Upperclass,false
795,CUYLER,438,1,180,Upperclass,false
834,DOD,212,1,120,Upperclass,false
817,DOD,107,1,120,Upperclass,false
1925,DOD,316,1,120,Upperclass,false
381,EDWARDS,504,1,180,Mathey College,false
390,EDWARDS,513,1,173,Mathey College,false
364,EDWARDS,101,1,131,Mathey College,false
375,EDWARDS,115,1,99,Mathey College,false
814,DOD,104,1,125,Upperclass,false
631,1901,222A,1,92,Upperclass,false
586,1901,132,1,219,Upperclass,false
593,1901,213,1,144,Upperclass,false
316,FORBES,A434,1,180,Forbes College,false
1565,BAKER,S205,1,195,Whitman College,false
2272,PYNE,436,1,131,Upperclass,false
1236,PYNE,623,1,205,Upperclass,false
1237,PYNE,625,1,194,Upperclass,false
1279,SCULLY,106,1,147,Upperclass,false
1271,PYNE,741,1,183,Upperclass,false
2746,BLOOMBERG,223,1,131,Butler College,false
108,BLOOMBERG,350,1,146,Butler College,false
111,BLOOMBERG,361,1,141,Butler College,false
138,BLOOMBERG,445,1,139,Butler College,false
73,BLOOMBERG,278,1,136,Butler College,false
1322,SCULLY,236,1,147,Upperclass,false
1361,SCULLY,334,1,148,Upperclass,false
1396,SCULLY,415,1,134,Upperclass,false
929,HENRY,101,1,165,Upperclass,false
930,HENRY,102,1,197,Upperclass,false
1593,HARGADON,G203A,1,157,Whitman College,false
1600,HARGADON,G306,1,156,Whitman College,false
550,WITHERSPOON,310,1,112,Rockefeller College,false
562,WITHERSPOON,506,1,117,Rockefeller College,false
972,HENRY,227,1,110,Upperclass,false
1906,WITHERSPOON,516,1,122,Rockefeller College,false
1006,LAUGHLIN,613,1,155,Upperclass,false
1615,LAURITZEN,D108,1,148,Whitman College,false
1633,LAURITZEN,D311,1,117,Whitman College,false
2250,HOLDER,87,1,190,Rockefeller College,false
1071,LOCKHART,222,1,189,Upperclass,false
2060,EDWARDS,402,1,170,Mathey College,true
39,1967,B313,4,580,Butler College,true
83,BLOOMBERG,308,1,140,Butler College,true
1372,SCULLY,355,1,181,Upperclass,true
2164,LITTLE,41,4,505,Mathey College,true
2169,LITTLE,25,2,412,Mathey College,true
2928,WENDELL,C314,1,148,Whitman College,true
1370,SCULLY,353,2,280,Upperclass,true
243,FORBES,318,1,124,Forbes College,true
2772,BUYERS,11,1,152,Rockefeller College,true
546,WITHERSPOON,221,1,109,Rockefeller College,true
1399,SCULLY,420,1,134,Upperclass,true
2203,CAMPBELL,55,2,255,Mathey College,true
2399,JOLINE,112,2,365,Mathey College,true
355,CAMPBELL,52,1,126,Mathey College,true
2236,HOLDER,134,4,411,Rockefeller College,true
2239,HOLDER,131,4,437,Rockefeller College,true
2163,LITTLE,42,4,551,Mathey College,true
1624,LAURITZEN,D214,4,595,Whitman College,true
2069,EDWARDS,413,1,179,Mathey College,true
2260,HOLDER,32,4,436,Rockefeller College,true
2842,FORBES,160,2,294,Forbes College,true
2409,2 DICKINSON,31,1,103,No Res College Associated,true
2137,BLAIR,71,4,527,Mathey College,true
2730,BLOOMBERG,204,1,140,Butler College,true
2517,FISHER,A121,1,117,Whitman College,true
1827,BAKER,E317,,,Whitman College,true
1836,FORBES,301,1,147,Forbes College,true
2400,JOLINE,111,4,422,Mathey College,true
2179,PATTON,T9,1,155,Upperclass,true
2157,LITTLE,128,1,230,Mathey College,true
2251,HOLDER,84,2,180,Rockefeller College,true
1955,1903,223,1,169,Upperclass,true
2261,HOLDER,31,4,461,Rockefeller College,true
620,1901,335,1,158,Upperclass,false
628,1901,421,2,351,Upperclass,false
3197,KWANZA MARION JONES,C004,1,148,New College West,false
3158,ALIYA KANJI,B501,4,438,New College West,false
1543,BAKER,E306,4,465,Whitman College,false
354,BLAIR,B92,4,644,Mathey College,false
60,BLOOMBERG,182,4,585,Butler College,false
2760,BUYERS,B12,4,458,Rockefeller College,false
755,BROWN,419,4,520,Upperclass,false
797,CUYLER,511,2,351,Upperclass,false
195,FORBES,110,2,192,Forbes College,false
233,FORBES,266,2,295,Forbes College,false
962,HENRY,215,2,366,Upperclass,false
